housing_median_age,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,NEAR BAY,<1H OCEAN,INLAND,ISLAND,NEAR OCEAN
52,1588,800,3.3882,471400,3.77125,1.06375,1,0,0,0,0
52,1309,653,2.943,341700,4.206738132,1.127105666,1,0,0,0,0
52,514,284,2.4196,346200,3.936619718,0.982394366,1,0,0,0,0
31,707,379,3.1607,293800,3.598944591,1.018469657,1,0,0,0,0
26,1821,936,2.6392,287500,3.832264957,1.104700855,1,0,0,0,0
2,577,363,3.6437,275000,3.319559229,1.289256198,1,0,0,0,0
19,2079,1470,3.1462,187500,2.765306122,1.119047619,1,0,0,0,0
17,1093,384,1.8438,72500,3.2734375,0.8828125,1,0,0,0,0
17,1670,893,1.077,115000,3.054871221,1.016797312,1,0,0,0,0
24,1371,585,0.9355,112500,3.482051282,1.18974359,1,0,0,0,0
52,634,341,2.4414,275000,2.900293255,1.246334311,1,0,0,0,0
52,895,456,2.1516,187500,2.75,1.028508772,1,0,0,0,0
29,1009,379,1.3844,177500,3.45646438,0.960422164,1,0,0,0,0
52,1284,576,2.105,316700,3.388888889,1.090277778,1,0,0,0,0
52,2070,927,2.8202,442900,4.330097087,1.153182309,1,0,0,0,0
52,1913,973,2.9567,425000,4.05344296,1.101747174,1,0,0,0,0
52,1696,676,2.5721,475000,4.306213018,1.113905325,1,0,0,0,0
52,1355,628,2.0161,364300,4.307324841,1.030254777,1,0,0,0,0
52,1090,507,3.3679,350000,4.613412229,1.08086785,1,0,0,0,0
52,1526,664,3.3068,500001,4.801204819,1.06626506,1,0,0,0,0
52,885,437,3.0906,500001,3.940503432,1.064073227,1,0,0,0,0
52,1518,777,3.6186,500001,4.472329472,1.038610039,1,0,0,0,0
52,1039,472,4.1417,500000,4.86440678,1.078389831,1,0,0,0,0
52,1100,585,3.0409,500000,3.745299145,1.071794872,1,0,0,0,0
52,1275,553,3.35,492900,4.783001808,1.132007233,1,0,0,0,0
52,1712,787,3.3702,335700,4.527318933,1.057179161,1,0,0,0,0
52,742,318,4.445,400000,5.534591195,1.150943396,1,0,0,0,0
52,939,501,3.2239,488900,3.996007984,1.037924152,1,0,0,0,0
52,1428,700,3.0766,438900,4.277142857,1.051428571,1,0,0,0,0
52,589,361,2.5186,250000,3.008310249,0.966759003,1,0,0,0,0
52,867,515,2.879,450000,3.737864078,1.102912621,1,0,0,0,0
52,654,425,2.6914,366700,3.687058824,1.134117647,1,0,0,0,0
52,1428,597,2.3977,412500,4.211055276,1.221105528,1,0,0,0,0
52,1188,591,2.3887,337500,4.087986464,1.049069374,1,0,0,0,0
52,872,471,3.2981,222700,3.95329087,1.002123142,1,0,0,0,0
52,1939,1053,2.7587,354500,4.175688509,1.05982906,1,0,0,0,0
52,1170,614,3.6894,418800,4.372964169,1.024429967,1,0,0,0,0
52,849,530,5.1788,476900,4.786792453,1.054716981,1,0,0,0,0
52,2023,1196,4.4085,400000,4.685618729,1.060200669,1,0,0,0,0
38,833,435,6.8939,455900,5.062068966,1.03908046,1,0,0,0,0
52,1494,619,4.4875,500001,5.210016155,1.077544426,1,0,0,0,0
52,1374,714,4.3667,500001,4.908963585,1.043417367,1,0,0,0,0
50,979,516,4.6912,500001,4.879844961,0.98255814,1,0,0,0,0
52,621,315,4.6477,450000,4.625396825,0.926984127,1,0,0,0,0
52,1269,639,3.575,500001,4.843505477,1.067292645,1,0,0,0,0
52,1737,797,4.5052,500001,4.942283563,1.069008783,1,0,0,0,0
52,2124,739,1.1185,55000,2.608930988,1.131258457,1,0,0,0,0
52,1520,614,1.4554,375000,2.498371336,1.24267101,1,0,0,0,0
52,153,29,3.8625,350000,8.75862069,2.482758621,1,0,0,0,0
52,168,55,3.2292,275000,6.563636364,1.381818182,1,0,0,0,0
52,1628,524,2.6083,193800,3.746183206,1.078244275,1,0,0,0,0
32,313,105,2.5742,350000,3.352380952,1.257142857,1,0,0,0,0
52,582,222,3.4671,250000,3.824324324,1.243243243,1,0,0,0,0
52,1055,382,1.8519,32500,2.654450262,1.104712042,1,0,0,0,0
3,1441,919,4.7105,275000,3.769314472,1.282916213,1,0,0,0,0
5,725,392,3.6037,187500,3.584183673,1.31377551,1,0,0,0,0
52,113,27,4.6563,350000,3.481481481,0.888888889,1,0,0,0,0
26,4531,962,2.7909,250000,5.62993763,1.086278586,1,0,0,0,0
52,286,148,1.6125,112500,3.135135135,1.364864865,1,0,0,0,0
52,1061,68,4.3958,225000,2.117647059,0.926470588,1,0,0,0,0
52,421,255,2.0548,162500,2.976470588,1.266666667,1,0,0,0,0
52,1136,436,1.375,312500,2.697247706,1.130733945,1,0,0,0,0
37,1846,557,1.3365,225000,2.317773788,1.055655296,1,0,0,0,0
52,1266,626,2.7794,350000,3.490415335,1.047923323,1,0,0,0,0
52,2619,1242,2.5755,325000,3.40257649,1.058776167,1,0,0,0,0
52,2259,979,2.5403,250000,3.663942799,1.052093973,1,0,0,0,0
52,1438,733,3.6031,275000,3.702592087,1.062755798,1,0,0,0,0
52,868,329,3.8261,250000,4.808510638,1.072948328,1,0,0,0,0
52,1051,562,2.8458,350000,4.003558719,1.007117438,1,0,0,0,0
52,1145,666,4.2222,361600,4.442942943,1.025525526,1,0,0,0,0
30,1935,1139,4.6053,386100,4.467954346,1.062335382,1,0,0,0,0
28,2232,1321,4.3232,316200,3.732021196,1.045420136,1,0,0,0,0
35,580,388,4.05,423100,4.074742268,1.087628866,1,0,0,0,0
50,945,544,5.2519,376600,4.759191176,1.045955882,1,0,0,0,0
51,810,442,5.6235,500001,5.800904977,1.033936652,1,0,0,0,0
52,784,430,3.3702,370000,4.576744186,1.097674419,1,0,0,0,0
52,816,438,3.9079,370000,4.817351598,1.03652968,1,0,0,0,0
52,855,478,5.0731,405400,5.248953975,1.037656904,1,0,0,0,0
52,1575,921,3.5655,427300,4.094462541,1.104234528,1,0,0,0,0
52,751,464,4.75,500001,4.831896552,0.989224138,1,0,0,0,0
52,909,481,4.2569,455400,4.898128898,1.041580042,1,0,0,0,0
52,1531,822,3.3565,386400,4.510948905,1.032846715,1,0,0,0,0
52,2280,1076,3.3937,270000,4.095724907,1.107806691,1,0,0,0,0
52,2129,1037,3.5052,391200,3.858244937,1.045323047,1,0,0,0,0
52,1082,488,2.6803,490000,4.278688525,0.99795082,1,0,0,0,0
52,1270,332,2.0329,225000,3.584337349,1.204819277,1,0,0,0,0
52,2007,596,2.5701,266700,3.419463087,1.055369128,1,0,0,0,0
52,1630,590,1.65,265000,2.53220339,1.033898305,1,0,0,0,0
46,2075,807,1.3824,212500,2.664188352,1.012391574,1,0,0,0,0
52,1715,614,2.1289,250000,3.021172638,0.995114007,1,0,0,0,0
52,1008,269,3.3816,262500,4.486988848,1.12267658,1,0,0,0,0
52,639,259,2.1971,275000,3.092664093,1.05019305,1,0,0,0,0
52,1155,439,2.2328,250000,3.665148064,1.161731207,1,0,0,0,0
52,935,465,2.7173,300000,4.24516129,1.129032258,1,0,0,0,0
52,1227,513,3.5536,400000,4.116959064,1.029239766,1,0,0,0,0
52,1460,741,2.9052,400000,3.654520918,1.028340081,1,0,0,0,0
52,1162,374,3,275000,4.181818182,1.058823529,1,0,0,0,0
52,1181,575,3.575,396800,4.695652174,1.034782609,1,0,0,0,0
52,871,474,4.0625,355600,4.156118143,1.044303797,1,0,0,0,0
52,1012,475,4.0568,387900,5.176842105,1.067368421,1,0,0,0,0
52,861,406,4.4318,437500,5.743842365,1.068965517,1,0,0,0,0
52,839,456,4.7946,355600,5.010964912,1.11622807,1,0,0,0,0
52,1144,591,4,375000,5.269035533,1.077834179,1,0,0,0,0
52,801,411,4.2708,368900,5.065693431,1.03406326,1,0,0,0,0
52,1043,519,3.7545,383700,5.242774566,1.119460501,1,0,0,0,0
46,573,289,4.2667,338800,5.256055363,1.006920415,1,0,0,0,0
52,725,338,5.0505,380400,4.653846154,0.98816568,1,0,0,0,0
52,633,378,3.5114,347500,4.272486772,1.03968254,1,0,0,0,0
52,1415,687,4.875,362200,5.125181951,1.116448326,1,0,0,0,0
52,1191,589,3.95,347700,5.025466893,1.057724958,1,0,0,0,0
52,1122,469,3.2632,306000,4.614072495,1.136460554,1,0,0,0,0
52,1370,594,4.6547,325700,4.567340067,1.050505051,1,0,0,0,0
52,856,394,3.0833,328100,4.532994924,1.083756345,1,0,0,0,0
52,1079,472,5.0196,324300,4.722457627,1.055084746,1,0,0,0,0
52,962,490,3.775,325900,4.397959184,0.955102041,1,0,0,0,0
40,1824,952,5.0519,356100,5.094537815,1.026260504,1,0,0,0,0
21,2304,1180,4.5469,409700,4.624576271,1.056779661,1,0,0,0,0
23,2818,1198,4.2672,391900,5.251252087,1.059265442,1,0,0,0,0
52,909,394,4.8382,294900,5.263959391,0.92893401,1,0,0,0,0
23,118,40,4.5375,350000,4.6,1.1,1,0,0,0,0
52,1260,614,4.7437,331000,5.42019544,1.063517915,1,0,0,0,0
52,1159,497,3.8846,333100,5.30583501,1.084507042,1,0,0,0,0
52,724,301,5.3292,300900,5.029900332,1.043189369,1,0,0,0,0
52,494,206,5.0602,298900,5.54368932,1.087378641,1,0,0,0,0
52,461,212,5.0782,310800,4.853773585,0.966981132,1,0,0,0,0
52,124,51,1.4886,450000,4.862745098,1.333333333,1,0,0,0,0
52,410,148,4.0042,208300,4.216216216,1.148648649,1,0,0,0,0
52,88,27,3.675,162500,5.814814815,1.037037037,1,0,0,0,0
52,712,398,3.9722,290900,4.716080402,1.072864322,1,0,0,0,0
52,1047,476,4.5057,321600,4.865546218,0.983193277,1,0,0,0,0
52,1645,596,3.7051,253700,5.687919463,1.159395973,1,0,0,0,0
44,3269,1383,2.8679,243300,4.951554591,1.145336226,1,0,0,0,0
52,1555,836,4.119,298300,5.101674641,1.090909091,1,0,0,0,0
52,506,275,4.4375,320000,5.436363636,1.130909091,1,0,0,0,0
52,480,253,4.4074,277300,4.683794466,0.972332016,1,0,0,0,0
52,620,236,1.9944,262500,6.046610169,1.190677966,1,0,0,0,0
52,1347,348,2.9312,239100,4.393678161,1.106321839,1,0,0,0,0
52,2987,753,2.8135,260300,4.584329349,1.041168659,1,0,0,0,0
52,1726,466,3.4028,233300,4.429184549,1.064377682,1,0,0,0,0
52,316,168,3.0865,225000,2.928571429,0.827380952,1,0,0,0,0
52,308,75,2.6667,325000,4.68,1.08,1,0,0,0,0
52,1816,496,3.0774,300000,4.997983871,1.038306452,1,0,0,0,0
52,2071,611,3.2964,265000,4.263502455,1.109656301,1,0,0,0,0
52,1029,306,2.0577,214600,3.862745098,1.003267974,1,0,0,0,0
52,837,292,2.4531,229000,3.619863014,0.945205479,1,0,0,0,0
52,1483,421,3.4063,253900,4.558194774,0.959619952,1,0,0,0,0
52,1442,371,4.2891,230000,5.099730458,1.118598383,1,0,0,0,0
52,1220,357,2.5809,255300,4.700280112,1.081232493,1,0,0,0,0
52,2034,513,2.0325,178100,4.218323587,1.18128655,1,0,0,0,0
52,1932,549,2.3903,236100,4.466302368,1.134790528,1,0,0,0,0
9,1176,305,2.6538,206300,4.203278689,1.095081967,1,0,0,0,0
42,2147,674,2.5694,201000,6.097922849,1.255192878,1,0,0,0,0
43,3134,959,4.3393,217300,5.071949948,1.013555787,1,0,0,0,0
45,2337,781,3.4472,225400,4.468629962,0.911651729,1,0,0,0,0
45,1587,450,2.59,211800,5.471111111,1.131111111,1,0,0,0,0
18,2722,834,1.4282,140400,4.840527578,1.18705036,1,0,0,0,0
15,4737,1581,1.4133,203400,4.303605313,1.052498419,1,0,0,0,0
45,924,302,2.1767,185300,4.841059603,1.01986755,1,0,0,0,0
20,55,19,2.625,187500,6.315789474,1.421052632,1,0,0,0,0
40,259,89,2.2167,193800,6.101123596,4.887640449,1,0,0,0,0
38,871,265,2.1667,193800,5.237735849,1.041509434,1,0,0,0,0
46,879,309,2.2222,195100,4.909385113,0.96763754,1,0,0,0,0
52,1025,293,2.9063,192000,6.590443686,1.122866894,1,0,0,0,0
52,567,207,2.8603,189000,5.169082126,1.082125604,1,0,0,0,0
48,1115,356,2.6364,199300,4.18258427,0.915730337,1,0,0,0,0
28,1064,290,1.1125,206300,5.548275862,1.172413793,1,0,0,0,0
45,1923,535,3.6607,192300,5.407476636,1.065420561,1,0,0,0,0
52,93,26,2.1484,181300,5.192307692,1.307692308,1,0,0,0,0
52,1405,606,3.7813,275900,5.057755776,1.02640264,1,0,0,0,0
38,928,354,4.1417,270800,4.95480226,1.079096045,1,0,0,0,0
34,839,255,4.7031,255200,5.501960784,1.02745098,1,0,0,0,0
52,1430,476,3.4073,254700,5.302521008,1.174369748,1,0,0,0,0
52,1209,540,3.5912,284900,4.657407407,1.066666667,1,0,0,0,0
48,148,70,3.6687,335000,5.842857143,1.228571429,1,0,0,0,0
52,415,159,1.9464,249000,5.226415094,1.100628931,1,0,0,0,0
52,1032,357,5.5563,250800,5.159663866,0.949579832,1,0,0,0,0
52,999,448,4.2212,271300,4.506696429,0.933035714,1,0,0,0,0
52,889,424,4.0391,279900,4.518867925,1.018867925,1,0,0,0,0
52,734,335,3.8864,281300,4.997014925,1.032835821,1,0,0,0,0
52,1076,324,2.9911,263900,3.922839506,1.089506173,1,0,0,0,0
52,1447,546,3.3555,275000,3.961538462,1.111721612,1,0,0,0,0
43,935,335,4.1552,240900,4.964179104,0.985074627,1,0,0,0,0
47,1178,315,3.2813,229600,5.485714286,1.263492063,1,0,0,0,0
52,1208,399,3.6429,230000,5.157894737,1,1,0,0,0,0
50,2261,671,2.888,246400,5.105812221,1.146050671,1,0,0,0,0
52,973,366,3.4583,240900,4.510928962,0.959016393,1,0,0,0,0
52,1438,516,2.3087,258600,4.03875969,1.065891473,1,0,0,0,0
52,1136,363,4.3125,243000,4.242424242,1.019283747,1,0,0,0,0
52,1765,611,3.3333,292300,5.286415712,1.070376432,1,0,0,0,0
52,935,341,4.6786,263200,4.642228739,1.017595308,1,0,0,0,0
49,1008,329,4,264000,4.361702128,0.978723404,1,0,0,0,0
52,729,274,3.6694,275500,5.058394161,1.00729927,1,0,0,0,0
48,782,235,3.6719,259800,5.485106383,1.191489362,1,0,0,0,0
52,1102,367,4.3125,267200,4.836512262,0.945504087,1,0,0,0,0
52,1485,447,4.3898,270000,5.326621924,1.100671141,1,0,0,0,0
52,587,171,5.0224,261900,5.064327485,1.198830409,1,0,0,0,0
46,1534,406,4.0132,229400,4.480295567,1.012315271,1,0,0,0,0
35,1055,310,4.625,279300,6.035483871,1.103225806,1,0,0,0,0
35,988,304,4.5769,254500,5.891447368,1.059210526,1,0,0,0,0
52,1337,424,4.1071,240900,4.681603774,0.945754717,1,0,0,0,0
42,1703,507,3.4231,230200,5.136094675,1.130177515,1,0,0,0,0
50,1170,384,3.4769,238700,5.0703125,1.0703125,1,0,0,0,0
42,1027,362,2.3625,233000,3.903314917,1.121546961,1,0,0,0,0
52,1092,356,3.7835,271300,5.424157303,1.005617978,1,0,0,0,0
41,1168,365,4.0642,272500,5.794520548,1.035616438,1,0,0,0,0
48,998,330,4.0781,250300,4.466666667,0.933333333,1,0,0,0,0
47,1119,315,4.2672,219400,4.650793651,0.971428571,1,0,0,0,0
37,647,208,2.1187,239300,4.668269231,1.192307692,1,0,0,0,0
33,1682,552,3.8643,276200,5.052536232,1.027173913,1,0,0,0,0
35,1225,410,4.8214,242900,5.131707317,1.058536585,1,0,0,0,0
32,904,295,4.0583,236200,5.593220339,1.071186441,1,0,0,0,0
37,1789,521,4.0071,244700,5.063339731,1.047984645,1,0,0,0,0
50,1989,537,3.6667,252600,5.422718808,1.046554935,1,0,0,0,0
49,2363,661,3.6885,254000,5.184568835,1.052950076,1,0,0,0,0
52,1583,456,3.7105,250500,4.837719298,1.048245614,1,0,0,0,0
52,1769,541,3.8274,252000,5.341959335,1.055452865,1,0,0,0,0
52,2101,706,3.0107,242000,4.746458924,1.018413598,1,0,0,0,0
52,2270,647,3.8934,251800,5.567233385,1.14064915,1,0,0,0,0
52,1463,360,3.1786,222600,4.15,0.85,1,0,0,0,0
49,1173,385,3.4605,265000,4.044155844,1.051948052,1,0,0,0,0
48,1773,540,3.9565,268500,4.953703704,1.083333333,1,0,0,0,0
52,890,300,4.3036,261800,5.763333333,1.063333333,1,0,0,0,0
52,847,284,3.7143,260000,4.85915493,0.957746479,1,0,0,0,0
46,1562,498,4.3846,270600,5.138554217,1.016064257,0,0,0,0,1
52,1086,326,3.8583,261600,5.085889571,0.987730061,0,0,0,0,1
41,1159,299,3.9167,243600,5.277591973,1.173913043,0,0,0,0,1
52,1425,330,4.0547,246200,4.787878788,1.021212121,0,0,0,0,1
47,1102,282,4,231600,5.414893617,1.003546099,0,0,0,0,1
35,1633,528,4.5,266900,5.450757576,1.068181818,1,0,0,0,0
52,1138,304,4.0234,266500,4.960526316,0.914473684,1,0,0,0,0
52,879,282,3.1908,255600,5,1.014184397,1,0,0,0,0
52,929,281,3.8958,247700,5.362989324,1.003558719,1,0,0,0,0
52,1848,524,3.9567,251500,5.173664122,1.127862595,1,0,0,0,0
46,895,257,5.3913,248900,4.785992218,0.961089494,1,0,0,0,0
31,1524,470,5.0201,264100,5.042553191,0.938297872,1,0,0,0,0
34,2204,600,3.5536,251000,5.218333333,1.115,0,0,0,0,1
40,1434,396,3.0313,219100,4.919191919,1.042929293,1,0,0,0,0
40,1411,438,3.0469,238000,4.299086758,0.906392694,1,0,0,0,0
47,1697,465,3.4773,226300,4.922580645,1.034408602,1,0,0,0,0
28,3900,1029,1.2269,181900,4.873663751,1.20505345,1,0,0,0,0
40,1738,429,4.9926,213900,4.787878788,1.009324009,1,0,0,0,0
49,1615,447,3.495,217800,4.143176734,0.959731544,1,0,0,0,0
41,1528,424,3.8625,218300,4.658018868,1.037735849,1,0,0,0,0
47,953,253,4.2727,241900,4.612648221,0.988142292,1,0,0,0,0
52,1330,647,3.5435,278600,4.021638331,0.672333849,1,0,0,0,0
52,1186,532,3.4531,414300,4.203007519,1.02443609,1,0,0,0,0
52,799,363,3.75,435700,5.024793388,1.068870523,1,0,0,0,0
52,948,380,3.93,390000,4.781578947,1.181578947,1,0,0,0,0
31,2659,1269,3.5744,500000,4.163120567,1.048069346,1,0,0,0,0
28,363,168,6.1636,367700,6.380952381,0.982142857,1,0,0,0,0
26,954,456,4.5352,374200,4.807017544,0.960526316,1,0,0,0,0
52,1545,726,2.9899,406500,4.050964187,1.078512397,1,0,0,0,0
52,1587,713,2.5933,359600,3.758765778,1.037868163,1,0,0,0,0
49,1396,648,3.2679,345700,4.385802469,1.033950617,1,0,0,0,0
52,1170,498,4.0793,306700,4.949799197,0.981927711,1,0,0,0,0
48,1055,467,2.8711,329600,4.419700214,1.03640257,1,0,0,0,0
40,1675,857,3.2083,330000,4.113185531,1.098016336,1,0,0,0,0
52,1886,756,3.3239,350000,5.292328042,1.07010582,1,0,0,0,0
39,1391,618,3.6346,338000,5.177993528,1.114886731,1,0,0,0,0
45,911,423,4.4312,361000,5.671394799,1.007092199,1,0,0,0,0
51,1095,437,4.0089,357000,5.52173913,0.986270023,1,0,0,0,0
49,1281,448,5.482,366300,6.131696429,1.053571429,1,0,0,0,0
34,1152,445,5.1893,420300,6.307865169,1.094382022,1,0,0,0,0
48,1179,458,4.4946,358600,5.379912664,1.002183406,1,0,0,0,0
52,622,232,5.8151,500001,6.853448276,1.017241379,1,0,0,0,0
52,465,162,10.7569,500001,7.450617284,0.938271605,1,0,0,0,0
51,1090,401,9.3603,500001,6.765586035,0.987531172,1,0,0,0,0
46,1293,470,6.1592,381700,6.889361702,1.157446809,1,0,0,0,0
52,689,265,4.6071,337400,6.030188679,1.075471698,1,0,0,0,0
52,819,319,4.0846,333600,4.821316614,0.956112853,1,0,0,0,0
36,862,371,6.0274,349000,6.20754717,1.026954178,1,0,0,0,0
36,772,348,4.95,322600,5.738505747,1.022988506,1,0,0,0,0
35,1786,301,3.0804,313400,4.528239203,1.003322259,1,0,0,0,0
52,695,258,6.5372,394000,7.166666667,1.112403101,1,0,0,0,0
52,642,273,4.375,349500,5.846153846,1.010989011,1,0,0,0,0
51,707,284,6.2561,431000,6.707746479,1.024647887,1,0,0,0,0
46,2535,1109,5.0887,335100,5.797114518,0.985572588,1,0,0,0,0
43,1488,623,5.5622,313600,5.939004815,1.097913323,1,0,0,0,0
38,2263,908,6.203,346800,6.264317181,1.024229075,1,0,0,0,0
52,856,326,5.3961,416900,6.687116564,1,1,0,0,0,0
52,791,287,10.959,500001,7.153310105,0.979094077,1,0,0,0,0
52,735,252,8.1189,500001,8.154761905,1.051587302,1,0,0,0,0
52,1633,658,5.6787,363600,5.770516717,1.015197568,1,0,0,0,0
52,1605,567,4.9537,365600,6.504409171,1.128747795,1,0,0,0,0
52,876,338,7.8476,500001,7.908284024,1.032544379,1,0,0,0,0
52,1276,491,8.0069,426800,7.224032587,1.030549898,1,0,0,0,0
52,1115,397,6.7228,405200,7.43324937,1.022670025,0,0,0,0,1
52,936,285,5.9245,484600,7.487719298,0.971929825,0,0,0,0,1
52,762,274,10.7309,500001,7.850364964,1.02189781,0,0,0,0,1
50,641,224,10.6605,500001,7.379464286,1.125,0,0,0,0,1
46,767,302,5.9114,399000,6.079470199,1.056291391,0,0,0,0,1
52,812,328,6.8322,394100,7.320121951,1.054878049,1,0,0,0,0
52,1153,407,5.1238,335100,6.167076167,1.076167076,1,0,0,0,0
52,1431,496,5.2088,344200,5.760080645,0.945564516,1,0,0,0,0
39,970,406,4.7813,275500,4.709359606,1.071428571,1,0,0,0,0
52,1411,526,3.8304,261400,5.395437262,1.077946768,1,0,0,0,0
52,752,246,3.2448,266200,5.487804878,0.979674797,1,0,0,0,0
52,1193,430,5.0634,264200,4.73255814,0.986046512,1,0,0,0,0
46,1670,703,4.1932,269200,5.093883357,1.078236131,1,0,0,0,0
52,653,171,4.2167,231900,5.742690058,1.152046784,1,0,0,0,0
46,771,239,4.7143,219300,5.882845188,0.983263598,1,0,0,0,0
47,1083,315,4.475,221200,5.628571429,1.095238095,1,0,0,0,0
51,1795,539,3.6581,225000,4.990723562,1.027829314,1,0,0,0,0
47,1216,399,3.3208,238600,4.318295739,0.974937343,0,0,0,0,1
49,658,220,4.0859,228600,5.486363636,1.159090909,0,0,0,0,1
48,962,317,3.2875,221500,5.331230284,1.069400631,0,0,0,0,1
45,1225,399,4.0855,244100,6.012531328,1.050125313,0,0,0,0,1
39,1388,404,2.9688,232000,5.579207921,1.076732673,0,0,0,0,1
44,1577,516,4.1939,237900,4.936046512,0.990310078,0,0,0,0,1
42,1211,409,3.5156,239400,4.794621027,1.04400978,0,0,0,0,1
43,434,162,2.5333,239300,5.975308642,1.228395062,0,0,0,0,1
46,817,310,3,246700,4.687096774,0.987096774,0,0,0,0,1
49,770,294,4.5913,259700,5.74829932,1.044217687,0,0,0,0,1
45,613,201,2.9119,228900,4.7960199,0.860696517,1,0,0,0,0
45,1382,392,4.2562,221600,5.74744898,1.099489796,0,0,0,0,1
52,1138,340,4.1406,219500,4.829411765,1.032352941,0,0,0,0,1
49,1138,325,2.875,225000,5.264615385,1.070769231,0,0,0,0,1
37,1093,363,3.0703,211800,5.049586777,1.068870523,0,0,0,0,1
48,1491,602,3.9758,348600,4.418604651,1.023255814,1,0,0,0,0
48,1273,512,3.275,332100,4.5,1.08984375,1,0,0,0,0
52,1395,549,3.9097,323800,4.888888889,1.045537341,1,0,0,0,0
50,1171,467,4.0977,322100,4.788008565,1.03640257,1,0,0,0,0
52,1015,337,4.1397,331300,5.474777448,0.997032641,1,0,0,0,0
52,1594,632,4.4094,336100,5.158227848,1.033227848,1,0,0,0,0
52,708,279,5.8096,339800,4.953405018,0.82437276,1,0,0,0,0
52,1092,459,3.5302,329600,5.586056645,1.093681917,1,0,0,0,0
52,1091,409,3.5909,331200,5.488997555,1.039119804,1,0,0,0,0
52,782,287,4.0391,332700,6.243902439,1.06271777,1,0,0,0,0
48,650,265,3.5278,339800,5.098113208,1.018867925,1,0,0,0,0
49,795,297,4.3977,353600,5.804713805,0.993265993,1,0,0,0,0
49,729,281,4.3281,323100,5.825622776,1.081850534,1,0,0,0,0
51,1126,429,4.4,318400,4.883449883,0.955710956,1,0,0,0,0
52,1583,477,4.3393,317600,5.272536688,1.035639413,1,0,0,0,0
52,1056,453,3.6859,311800,5.415011038,1.121412804,0,0,0,0,1
49,1052,405,4.4375,329200,5.439506173,1.004938272,1,0,0,0,0
48,1285,482,3.7734,314700,5.300829876,1.136929461,1,0,0,0,0
52,1136,409,4.7703,331000,5.070904645,0.980440098,1,0,0,0,0
48,1041,379,3.7361,320200,5.754617414,1.105540897,0,0,0,0,1
47,1105,401,3.7054,308500,5.336658354,1.059850374,0,0,0,0,1
45,1092,438,4.8036,297800,5.344748858,1.052511416,0,0,0,0,1
43,979,378,3.9205,319100,5.407407407,1.03968254,0,0,0,0,1
48,1041,408,3.7562,321200,5.850490196,1.039215686,0,0,0,0,1
52,1177,416,4.8516,323800,5.350961538,0.925480769,0,0,0,0,1
52,1147,420,3.4583,321300,5.211904762,1.030952381,0,0,0,0,1
52,1211,442,4.0208,323100,5.169683258,0.984162896,0,0,0,0,1
52,1072,370,4.131,314300,5.854054054,1.143243243,0,0,0,0,1
52,1372,517,3.9236,335000,5.49516441,1,0,0,0,0,1
48,497,199,6.2642,438500,5.979899497,0.914572864,0,0,0,0,1
48,487,207,3.8333,340800,5.729468599,1.028985507,0,0,0,0,1
52,1188,436,4.3909,317700,5.600917431,1.029816514,0,0,0,0,1
52,1154,424,4.5744,315200,5.429245283,1.077830189,0,0,0,0,1
52,566,231,5.1681,500001,6.913419913,1.038961039,0,0,0,0,1
47,867,376,5.2598,371500,6.335106383,1.042553191,0,0,0,0,1
39,742,307,5.1991,369400,6.309446254,1.094462541,0,0,0,0,1
37,530,235,3.9219,433300,5.953191489,0.953191489,0,0,0,0,1
36,742,298,5.6204,406200,6.110738255,0.979865772,0,0,0,0,1
38,2410,778,3.1359,350000,4.106683805,1.064267352,0,0,0,0,1
47,564,258,3.2059,350000,4.558139535,1.108527132,0,0,0,0,1
43,1497,829,3.5296,400000,4.644149578,1.227985525,0,0,0,0,1
45,733,342,4.1116,187500,4.108187135,0.988304094,0,0,0,0,1
46,1281,603,3.2321,112500,3.985074627,1.058043118,0,0,0,0,1
52,1142,463,3.7083,307700,4.358531317,0.911447084,0,0,0,0,1
43,1299,447,3.1406,316200,4.715883669,1.020134228,0,0,0,0,1
50,1009,374,3.9464,295600,5.328877005,1.096256684,0,0,0,0,1
48,891,269,3.8333,296300,5.234200743,1.096654275,0,0,0,0,1
46,841,306,4.5329,278800,4.87254902,0.931372549,0,0,0,0,1
45,838,314,4.1419,291500,5.324840764,1.095541401,0,0,0,0,1
43,1247,454,4.0985,283200,5.226872247,1.059471366,0,0,0,0,1
43,1439,614,2.8448,268900,3.819218241,1.016286645,0,0,0,0,1
43,1332,558,3.0465,274200,4.528673835,1.109318996,0,0,0,0,1
40,1499,521,3.2792,260800,4.452975048,1.078694818,0,0,0,0,1
46,1272,468,4.2644,284100,4.756410256,1.025641026,0,0,0,0,1
